Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
19072004;06;08;1044;-200;83;912;111;758;89;1604;1177;214;465;11720
19072004;07;23;1279;-200;166;1197;250;599;112;1906;1518;229;430;11826
19072004;08;34;1403;-200;256;1443;313;508;142;2234;1811;252;386;12215
19072004;09;25;1282;-200;177;1230;263;594;145;1924;1696;271;349;12310
19072004;10;24;1262;-200;162;1187;282;633;165;1842;1603;324;248;11886
19072004;11;21;1195;-200;151;1153;226;678;159;1732;1370;368;180;10945
19072004;12;-200;1173;-200;143;1127;176;709;159;1678;1194;391;160;11100
19072004;13;-200;1102;-200;108;1007;120;777;131;1534;880;392;164;11439
19072004;14;-200;1076;-200;101;982;96;799;123;1523;748;405;149;11110
19072004;15;-200;1078;-200;109;1012;115;777;129;1523;868;414;138;10786
19072004;16;-200;1100;-200;110;1014;108;761;126;1533;959;405;149;11140
19072004;17;-200;1234;-200;168;1205;142;658;149;1781;1160;396;170;12064
19072004;18;-200;1323;-200;207;1316;219;586;200;1911;1453;377;198;12715
19072004;19;-200;1263;-200;195;1283;193;610;174;1863;1400;343;242;12857
19072004;20;-200;1216;-200;146;1136;128;658;131;1737;1265;317;281;12912
19072004;21;-200;1247;-200;143;1127;127;664;135;1761;1366;302;308;13008
19072004;22;-200;1264;-200;159;1177;132;628;134;1820;1593;294;330;13343
19072004;23;-200;1111;-200;103;988;77;728;96;1619;1336;292;331;13202
20072004;00;-200;1068;-200;88;931;72;762;94;1576;1317;276;366;13320
20072004;01;-200;1015;-200;68;850;57;802;79;1531;1173;272;369;13147
20072004;02;-200;989;-200;63;827;56;827;79;1513;1163;254;410;13079
20072004;03;-200;930;-200;39;708;-200;924;-200;1440;1012;252;415;13106
20072004;04;-200;952;-200;41;717;64;879;89;1481;1164;234;474;13475
20072004;05;-200;981;-200;47;747;52;856;69;1493;1090;251;440;13794
20072004;06;-200;1138;-200;99;974;122;683;91;1716;1338;239;465;13637
20072004;07;-200;1472;-200;248;1424;314;499;135;2257;1808;248;432;13387
20072004;08;-200;1626;-200;373;1713;395;412;166;2643;2176;270;387;13610
20072004;09;-200;1480;-200;262;1460;357;494;189;2238;2028;294;336;13526
20072004;10;-200;1367;-200;216;1342;308;567;193;2002;1758;348;234;12781
20072004;11;-200;1245;-200;161;1181;184;645;164;1747;1350;381;185;12108
20072004;12;-200;1194;-200;130;1083;128;685;139;1632;1060;389;180;12318
20072004;13;-200;1156;-200;134;1096;125;713;130;1615;954;398;160;11444
20072004;14;-200;1107;-200;137;1106;135;727;129;1615;1024;417;125;09941
20072004;15;-200;1127;-200;140;1117;158;714;132;1625;1092;428;123;10326
20072004;16;-200;1083;-200;104;994;106;771;101;1544;927;414;142;11128
20072004;17;-200;1289;-200;175;1225;163;632;145;1796;1274;413;155;12100
20072004;18;-200;1209;-200;129;1082;143;685;133;1662;978;383;194;12851
20072004;19;-200;1221;-200;149;1145;96;648;110;1753;1050;347;233;12653
20072004;20;-200;1255;-200;155;1164;127;638;126;1793;1301;326;263;12754
20072004;21;-200;1163;-200;112;1022;95;695;102;1644;1141;309;290;12750
20072004;22;-200;1234;-200;143;1126;104;644;104;1782;1252;301;302;12711
20072004;23;-200;1240;-200;142;1124;131;645;112;1799;1300;290;334;13149
21072004;00;-200;1128;-200;100;978;92;733;89;1683;1193;283;368;13906
21072004;01;-200;1057;-200;76;881;53;784;67;1574;1081;276;382;13911
21072004;02;-200;1026;-200;58;801;45;816;63;1545;1094;258;431;14113
21072004;03;-200;925;-200;31;656;-200;967;-200;1440;917;274;391;14072
21072004;04;-200;917;-200;27;635;19;1006;34;1421;727;263;409;13803
21072004;05;-200;1011;-200;54;782;75;828;73;1562;1116;233;501;14100
21072004;06;-200;1079;-200;73;869;84;751;76;1634;1223;231;497;13863
21072004;07;-200;1322;-200;184;1250;160;562;102;1999;1556;242;464;13834
21072004;08;-200;1526;-200;277;1495;286;471;140;2405;1904;258;422;13774
21072004;09;-200;1338;-200;169;1207;212;576;150;1951;1697;281;373;13922
21072004;10;-200;1421;-200;221;1354;279;545;194;2063;1854;339;268;13970
21072004;11;-200;1197;-200;170;1209;207;656;162;1770;1306;380;172;11227
21072004;12;-200;1116;-200;124;1063;140;736;138;1571;980;389;159;10896
21072004;13;-200;1115;-200;115;1031;110;741;123;1561;870;404;150;11125
21072004;14;-200;1018;-200;75;880;67;865;86;1421;613;401;152;11065
21072004;15;-200;1109;-200;103;989;98;778;107;1537;819;420;142;11517
21072004;16;-200;1105;-200;102;984;97;767;106;1532;868;427;144;12092
21072004;17;-200;1128;-200;115;1032;87;733;99;1576;876;416;145;11483
21072004;18;41;1301;-200;170;1210;124;623;140;1813;1153;396;188;13413
21072004;19;38;1416;-200;215;1339;165;544;163;1998;1492;361;255;14949
21072004;20;34;1301;-200;186;1256;164;593;144;1914;1382;333;299;15079
21072004;21;29;1261;-200;153;1158;122;628;120;1837;1303;312;332;14831
21072004;22;31;1295;-200;170;1211;134;602;120;1917;1404;301;358;15034
21072004;23;35;1239;-200;144;1129;121;637;106;1839;1308;289;391;15370
22072004;00;24;1229;-200;136;1103;112;627;95;1866;1320;278;433;15929
22072004;01;16;1125;-200;96;963;62;713;70;1719;1179;269;461;16080
22072004;02;13;1044;-200;64;832;50;794;67;1580;1160;264;471;15947
22072004;03;09;976;-200;48;754;-200;842;-200;1545;1070;252;514;16210
22072004;04;1;1015;-200;54;781;72;796;70;1595;1181;238;554;16073
22072004;05;08;954;-200;41;715;48;867;50;1527;1010;249;506;15755
22072004;06;11;1032;-200;63;826;58;781;60;1627;1075;250;492;15418
22072004;07;44;1518;-200;269;1476;306;469;127;2388;1839;247;509;15593
22072004;08;-200;1602;-200;356;1678;351;410;149;2662;2105;264;463;15722
22072004;09;-200;1362;-200;175;1225;252;551;158;2003;1826;281;420;15735
22072004;10;33;1394;-200;199;1294;266;555;190;2031;1834;340;299;15614
22072004;11;21;1205;-200;126;1070;159;682;127;1735;1268;373;229;14373
22072004;12;21;1210;-200;140;1118;144;658;130;1742;1422;401;190;13849
22072004;13;2;1138;-200;122;1055;117;712;125;1624;1028;420;158;12759
22072004;14;15;1079;-200;111;1019;108;749;113;1559;929;428;143;12003
22072004;15;21;1158;-200;143;1126;153;693;143;1654;1150;443;130;11830
22072004;16;23;1186;-200;151;1151;166;680;157;1686;1235;446;126;11684
22072004;17;28;1261;-200;186;1258;179;629;170;1813;1315;434;148;12882
22072004;18;36;1339;-200;220;1352;225;569;187;1990;1469;406;182;13680
22072004;19;4;1342;-200;230;1377;261;567;181;2017;1515;371;213;13223
22072004;20;37;1317;-200;211;1327;228;575;158;1996;1510;345;255;13680
22072004;21;25;1210;-200;150;1148;137;639;112;1849;1327;322;304;14433
22072004;22;23;1220;-200;136;1105;116;643;100;1838;1318;304;354;15144
22072004;23;25;1276;-200;146;1135;143;625;105;1887;1436;294;387;15581
23072004;00;27;1270;-200;163;1189;157;592;107;1917;1608;286;387;14921
23072004;01;13;1053;-200;88;933;72;743;72;1658;1257;277;405;14835
23072004;02;08;956;-200;60;813;42;846;59;1544;1094;280;398;14803
23072004;03;09;954;-200;55;790;-200;826;-200;1564;1066;248;485;14953
23072004;04;05;912;-200;39;706;34;891;55;1500;1022;256;458;14801
23072004;05;08;973;-200;58;802;74;806;70;1597;1139;236;515;14852
23072004;06;1;1037;-200;82;906;75;743;59;1707;1158;251;465;14615
23072004;07;29;1306;-200;201;1299;199;519;95;2116;1602;245;483;14593
23072004;08;38;1367;-200;255;1441;262;470;120;2283;1770;266;428;14675
23072004;09;35;1335;-200;216;1340;236;519;133;2141;1651;290;376;14866
23072004;10;24;1250;-200;155;1166;186;626;133;1925;1435;342;285;15071
23072004;11;18;1142;-200;112;1021;132;712;120;1670;1159;373;229;14369
23072004;12;21;1168;-200;154;1160;140;671;132;1784;1193;401;175;12721
23072004;13;21;1125;-200;146;1137;143;691;135;1696;1094;422;146;11920
23072004;14;15;1083;-200;125;1066;99;725;121;1621;912;419;152;12173
23072004;15;15;1080;-200;123;1059;107;733;123;1622;908;431;138;11803
23072004;16;18;1085;-200;132;1091;130;723;129;1638;1010;428;138;11681
23072004;17;21;1115;-200;147;1140;133;682;129;1746;1020;411;165;12701
23072004;18;3;1259;-200;199;1295;188;600;156;1990;1280;387;203;13743
23072004;19;28;1241;-200;191;1271;155;606;131;1971;1287;358;241;13924
23072004;20;25;1156;-200;148;1144;154;651;115;1832;1216;331;283;14121
23072004;21;14;1055;-200;86;922;95;784;79;1634;990;301;339;14257
23072004;22;17;1144;-200;110;1014;110;712;86;1744;1146;290;366;14431
23072004;23;18;1169;-200;130;1084;116;655;91;1831;1273;285;384;14680
24072004;00;24;1195;-200;152;1156;153;621;99;1897;1346;278;399;14682
24072004;01;19;1158;-200;121;1052;111;649;83;1785;1353;270;428;15030
24072004;02;14;1075;-200;99;973;79;695;74;1748;1231;264;445;15119
24072004;03;08;973;-200;60;810;-200;820;-200;1599;1002;258;466;15269
24072004;04;07;989;-200;63;825;47;774;64;1602;1126;251;485;15266
24072004;05;08;967;-200;55;789;61;810;61;1597;995;246;522;15881
24072004;06;07;968;-200;58;803;56;806;62;1586;1003;244;505;15243
24072004;07;1;1062;-200;81;902;69;733;65;1715;1055;252;491;15546
24072004;08;17;1143;-200;100;979;109;677;79;1829;1156;266;508;17419
24072004;09;19;1152;-200;99;976;111;672;90;1800;1179;280;469;17480
24072004;10;23;1238;-200;131;1088;150;636;116;1883;1306;327;345;16798
24072004;11;17;1103;-200;92;946;87;737;89;1686;934;366;265;15990
24072004;12;13;1043;-200;67;843;64;799;68;1628;689;378;263;16951
24072004;13;12;1058;-200;65;833;47;804;53;1623;626;383;271;17970
24072004;14;08;960;-200;34;676;34;983;34;1488;488;354;324;18370
24072004;15;09;972;-200;38;699;37;982;38;1505;495;373;288;18087
24072004;16;11;1012;-200;52;775;49;899;53;1547;562;366;282;16970
24072004;17;12;1021;-200;60;814;54;858;62;1545;615;351;296;16452
24072004;18;13;1034;-200;60;812;70;866;82;1563;660;323;334;15900
24072004;19;14;1026;-200;56;791;76;875;88;1549;664;299;379;15745
24072004;20;12;966;-200;44;735;59;932;70;1494;567;282;419;15776
24072004;21;09;948;-200;37;697;44;983;53;1475;506;272;459;16316
24072004;22;11;984;-200;50;762;47;870;57;1557;560;273;457;16308
24072004;23;15;1077;-200;71;859;71;790;73;1673;724;270;471;16573
25072004;00;17;1163;-200;79;893;90;706;83;1760;977;237;693;20042
25072004;01;09;965;-200;37;692;45;927;52;1549;653;238;635;18495
25072004;02;07;941;-200;36;687;44;949;52;1530;642;247;569;17390
25072004;03;04;851;-200;21;589;-200;1119;-200;1432;501;250;531;16541
25072004;04;-200;870;-200;20;581;15;1119;26;1463;450;241;596;17657
25072004;05;03;834;-200;13;527;10;1242;17;1458;427;225;691;18578
25072004;06;04;859;-200;17;561;19;1162;28;1476;470;234;644;18350
25072004;07;04;843;-200;15;544;20;1242;29;1442;447;244;579;17476
25072004;08;05;851;-200;16;551;30;1224;37;1443;463;245;569;17225
25072004;09;05;853;-200;17;557;24;1215;31;1435;454;249;548;17063
25072004;10;07;908;-200;27;632;35;1095;46;1494;500;270;474;16661
25072004;11;09;928;-200;36;687;48;1025;66;1491;528;276;437;15877
25072004;12;08;905;-200;30;652;41;1076;54;1446;490;282;426;16062
25072004;13;08;901;-200;29;646;37;1105;50;1446;488;291;408;16203
25072004;14;07;869;-200;25;619;32;1163;44;1417;475;298;386;15911
25072004;15;08;891;-200;31;655;43;1107;52;1452;486;315;345;15666
25072004;16;07;855;-200;23;606;28;1214;37;1403;438;312;363;16217
25072004;17;08;911;-200;30;654;38;1102;51;1466;477;300;413;17259
25072004;18;12;989;-200;40;713;72;954;78;1552;626;276;475;17266
25072004;19;16;1048;-200;63;826;89;853;90;1637;747;288;413;16164
25072004;20;16;1049;-200;66;839;103;846;110;1636;858;285;416;15959
25072004;21;15;1035;-200;73;868;77;833;86;1653;775;277;434;15833
25072004;22;15;1034;-200;68;850;84;831;88;1643;803;273;441;15751
25072004;23;15;1022;-200;63;826;82;857;91;1627;777;269;455;15926
26072004;00;15;1007;-200;59;809;81;876;93;1611;770;266;472;16160
26072004;01;12;945;-200;48;755;50;935;68;1553;663;260;480;15882
26072004;02;08;880;-200;29;649;30;1056;48;1465;529;262;457;15324
26072004;03;-200;837;-200;22;597;-200;1129;-200;1414;478;259;463;15240
26072004;04;-200;822;-200;18;569;14;1204;22;1396;429;256;468;15111
26072004;05;-200;860;-200;25;623;51;1097;59;1466;552;253;476;15159
26072004;06;-200;1023;-200;68;847;120;830;102;1663;916;254;485;15507
26072004;07;-200;1150;-200;112;1020;180;686;116;1842;1169;265;463;15768
26072004;08;-200;1088;-200;97;965;168;734;109;1744;1049;279;427;15754
26072004;09;-200;993;-200;72;866;111;832;98;1637;823;288;389;15184
26072004;10;-200;962;-200;68;849;111;861;97;1559;804;317;315;14487
26072004;11;-200;974;-200;81;905;97;838;97;1596;805;339;269;13964
26072004;12;-200;998;-200;83;913;90;834;90;1635;826;347;265;14408
26072004;13;-200;964;-200;86;923;87;834;92;1590;782;354;248;14017
26072004;14;-200;903;-200;53;780;67;975;76;1464;593;352;241;13510
26072004;15;-200;973;-200;81;903;84;866;97;1563;698;363;228;13564
26072004;16;-200;976;-200;82;907;86;867;101;1546;719;354;238;13443
26072004;17;-200;1026;-200;120;1048;124;767;118;1651;912;346;235;12691
26072004;18;-200;1163;-200;176;1227;144;659;129;1931;1129;330;282;13921
26072004;19;-200;1082;-200;145;1134;130;709;131;1763;1089;325;279;13373
26072004;20;-200;1029;-200;118;1042;122;756;130;1697;1062;305;299;12875
26072004;21;-200;991;-200;94;953;82;815;106;1616;924;291;331;13126
26072004;22;-200;950;-200;70;856;62;881;92;1549;780;284;358;13665
26072004;23;-200;997;-200;80;898;65;813;97;1613;856;277;379;13842
27072004;00;-200;912;-200;60;810;52;873;80;1511;861;283;355;13414
27072004;01;-200;861;-200;43;729;22;942;40;1479;684;271;386;13632
27072004;02;-200;838;-200;41;719;27;949;49;1466;707;258;409;13377
27072004;03;-200;784;-200;20;587;-200;1128;-200;1392;554;260;406;13467
27072004;04;-200;800;-200;24;615;29;1064;46;1396;614;246;434;13248
27072004;05;-200;825;-200;27;634;29;1035;37;1402;606;251;423;13260
27072004;06;-200;996;-200;69;853;135;796;92;1621;1023;231;488;13638
27072004;07;-200;1086;-200;92;947;181;724;115;1724;1134;247;468;14337
27072004;08;-200;1041;-200;96;962;119;728;102;1694;936;246;451;13714
27072004;09;-200;991;-200;91;944;116;765;104;1608;868;262;385;12932
27072004;10;-200;999;-200;93;953;143;780;109;1600;879;293;310;12445
27072004;11;-200;981;-200;85;918;126;839;108;1572;785;312;266;11920
27072004;12;-200;926;-200;69;853;94;894;90;1478;651;311;262;11619
27072004;13;-200;939;-200;69;853;96;890;81;1528;679;317;264;12153
27072004;14;-200;915;-200;64;828;90;928;87;1474;630;317;256;11790
27072004;15;-200;883;-200;62;820;93;942;82;1413;594;326;225;10901
27072004;16;-200;926;-200;73;869;101;925;99;1470;655;328;222;10835
27072004;17;-200;989;-200;107;1004;123;818;119;1577;783;324;224;10701
27072004;18;-200;1003;-200;119;1045;136;781;128;1602;865;314;227;10270
27072004;19;-200;933;-200;106;1001;109;819;111;1536;776;284;247;09404
27072004;20;-200;912;-200;93;951;124;846;114;1479;861;277;242;08820
27072004;21;-200;888;-200;67;843;82;892;100;1438;729;261;283;09456
27072004;22;-200;858;-200;72;866;69;874;88;1421;715;253;284;09041
27072004;23;-200;837;-200;59;809;60;940;78;1355;615;252;277;08740
28072004;00;-200;902;-200;87;929;90;835;101;1482;824;245;280;08489
28072004;01;-200;860;-200;68;847;58;873;77;1426;748;236;319;09195
28072004;02;-200;794;-200;38;698;53;999;78;1336;767;228;347;09514
28072004;03;-200;742;-200;22;602;-200;1156;-200;1283;513;236;332;09577
28072004;04;-200;779;-200;32;663;45;1022;65;1337;671;205;412;09802
28072004;05;-200;798;-200;39;706;61;977;74;1363;798;206;415;09982
28072004;06;-200;851;-200;63;827;76;875;83;1449;912;202;425;09949
28072004;07;-200;1048;-200;136;1105;144;670;96;1726;1151;209;404;09884
28072004;08;-200;1210;-200;267;1472;221;515;120;2112;1525;224;380;10201
28072004;09;-200;1172;-200;228;1372;282;575;147;1964;1465;260;297;09831
28072004;10;-200;1026;-200;162;1186;235;719;148;1662;1138;314;186;08398
28072004;11;-200;914;-200;104;994;113;872;91;1481;763;342;158;08371
28072004;12;-200;938;-200;113;1025;93;829;94;1517;753;354;153;08649
28072004;13;-200;908;-200;96;962;88;877;95;1409;665;346;155;08435
28072004;14;-200;892;-200;78;889;87;909;92;1383;597;339;162;08454
28072004;15;-200;949;-200;107;1003;109;830;113;1473;730;353;150;08463
28072004;16;-200;956;-200;108;1007;106;838;111;1464;730;368;137;08335
28072004;17;-200;1070;-200;173;1218;182;704;166;1697;1108;344;164;08761
28072004;18;-200;1103;-200;177;1232;-200;679;-200;1732;1085;353;168;09448
28072004;19;-200;1074;-200;155;1166;144;687;143;1713;1013;323;207;09875
28072004;20;-200;1086;-200;136;1105;144;710;131;1682;1109;296;261;10682
28072004;21;-200;960;-200;96;964;84;780;102;1532;913;286;272;10480
28072004;22;-200;974;-200;95;958;74;783;94;1528;908;276;274;09926
28072004;23;-200;939;-200;85;918;80;805;96;1472;923;263;290;09807
29072004;00;-200;954;-200;90;940;78;776;88;1518;959;254;301;09602
29072004;01;-200;925;-200;78;890;50;808;72;1480;898;247;321;09878
29072004;02;-200;797;-200;26;624;18;1074;33;1276;546;257;309;10048
29072004;03;-200;787;-200;24;610;-200;1087;-200;1259;543;251;326;10203
29072004;04;-200;774;-200;19;577;21;1158;33;1265;488;239;344;10079
29072004;05;-200;838;-200;37;693;62;995;60;1371;704;214;403;10157
29072004;06;-200;918;-200;71;860;74;807;72;1488;943;212;412;10246
29072004;07;-200;1125;-200;166;1199;171;601;97;1850;1304;216;409;10468
29072004;08;-200;1281;-200;266;1469;287;491;136;2179;1669;240;366;10763
29072004;09;-200;1145;-200;179;1238;230;600;140;1809;1507;268;295;10209
29072004;10;-200;1088;-200;179;1238;261;654;171;1709;1359;318;194;08936
29072004;11;-200;1043;-200;140;1117;178;742;150;1586;1076;344;166;08892
29072004;12;-200;998;-200;101;981;116;786;117;1480;797;353;167;09402
29072004;13;-200;998;-200;95;958;96;800;106;1484;677;364;168;10033
29072004;14;-200;960;-200;71;860;83;887;95;1417;559;348;195;10667
29072004;15;-200;1062;-200;123;1060;120;725;137;1601;830;386;161;10853
29072004;16;-200;1050;-200;117;1039;108;756;129;1558;734;385;165;11037
29072004;17;-200;1096;-200;128;1078;115;713;135;1600;801;374;181;11467
29072004;18;-200;1081;-200;140;1117;102;689;127;1668;828;357;198;11399
29072004;19;-200;1096;-200;139;1112;118;687;122;1694;865;320;249;11663
29072004;20;-200;1051;-200;117;1039;107;720;118;1641;916;297;281;11544
29072004;21;-200;1106;-200;138;1109;129;658;135;1752;1106;285;321;12296
29072004;22;-200;1177;-200;148;1142;133;601;134;1868;1226;276;405;14715
29072004;23;-200;1111;-200;119;1046;98;651;105;1754;1106;263;456;15349
30072004;00;-200;1083;-200;111;1019;110;677;104;1720;1087;257;461;15025
30072004;01;-200;1005;-200;80;900;62;747;81;1620;1000;251;463;14486
30072004;02;-200;942;-200;56;791;55;841;69;1551;859;235;513;14670
30072004;03;-200;907;-200;71;863;-200;782;-200;1669;919;231;521;14518
30072004;04;-200;867;-200;35;680;35;932;51;1477;777;237;512;14795
30072004;05;-200;882;-200;41;716;52;894;52;1494;790;230;522;14516
30072004;06;-200;894;-200;49;761;36;862;48;1504;768;230;499;13849
30072004;07;-200;1263;-200;194;1279;182;559;105;2132;1388;230;509;14105
30072004;08;-200;1380;-200;263;1463;297;470;150;2322;1691;244;493;14814
30072004;09;-200;1333;-200;220;1350;237;511;160;2186;1655;268;466;16157
30072004;10;-200;1264;-200;181;1244;235;584;167;1972;1496;322;326;15412
30072004;11;-200;1115;-200;121;1053;158;686;141;1722;1086;348;260;14241
30072004;12;-200;1078;-200;94;956;89;742;104;1628;763;361;248;14628
30072004;13;-200;1055;-200;101;980;80;742;101;1610;688;377;218;13977
30072004;14;-200;1031;-200;105;995;93;752;118;1580;694;369;218;13384
30072004;15;-200;1033;-200;108;1006;96;749;121;1564;725;391;187;12884
30072004;16;-200;1043;-200;96;962;98;777;124;1554;686;393;189;13180
30072004;17;-200;1118;-200;130;1084;104;684;127;1723;838;382;218;14312
30072004;18;-200;1137;-200;155;1165;121;649;137;1840;974;366;233;14042
30072004;19;-200;1153;-200;165;1194;116;628;137;1874;1038;333;287;14454
30072004;20;-200;1145;-200;145;1134;121;647;135;1828;1108;309;342;15064
30072004;21;-200;1149;-200;132;1092;114;667;118;1808;1135;291;389;15384
30072004;22;-200;1149;-200;148;1143;112;620;111;1827;1143;281;403;15086
30072004;23;-200;1052;-200;107;1002;81;716;85;1667;908;270;416;14596
31072004;00;-200;-200;-200;-2000;-200;220;-200;158;-200;-200;-200;-200;-200
31072004;01;-200;935;-200;64;832;81;809;77;1566;778;257;468;15230
31072004;02;-200;935;-200;55;787;43;864;56;1588;728;251;511;16044
31072004;03;-200;930;-200;52;772;-200;854;-200;1613;728;237;565;16341
